Número de estudiante | Sigla | Periodo | Calificación | Nota
4398 | HF023480 | 2023-02 | B | 5,1
4457 | HF023480 | 2023-02 | B | 5,6
4449 | HF023480 | 2023-02 | SU | 4,2
4521 | HF023480 | 2023-02 | B | 5,7
4468 | HF023480 | 2023-02 | SU | 4,4
4421 | HF023480 | 2023-02 | B | 5,7
4452 | HF023480 | 2023-02 | SO | 6,5
4397 | HF023480 | 2023-02 | SU | 4,9
4446 | HF023480 | 2023-02 | SU | 4,3
4465 | HF023480 | 2023-02 | SU | 4,7
4423 | HF023480 | 2023-02 | MB | 6,2
4430 | HF023480 | 2023-02 | B | 5,9
4403 | HF024442 | 2023-02 | B | 5
4511 | HF023480 | 2023-02 | B | 5,1
4435 | HF024442 | 2023-02 | MB | 6
4464 | HF024442 | 2023-02 | MB | 6
1673 | DS034442 | 2023-02 | B | 5
1636 | DS034442 | 2023-02 | B | 5
1629 | DS034442 | 2023-02 | MB | 6
1611 | DS033480 | 2022-02 | SU | 4,9
1682 | DS033480 | 2022-02 | SU | 4,9
3098 | DV024442 | 2023-02 | MB | 6
1695 | DS033480 | 2022-02 | SU | 4,5
1622 | DS033480 | 2022-02 | SU | 4,7
1704 | DS033480 | 2022-02 | B | 5,1
1644 | DS033480 | 2022-02 | B | 5,4
1696 | DS033480 | 2022-02 | SU | 4,3
1690 | DS033480 | 2022-02 | SU | 4,3
1673 | DS033480 | 2022-02 | B | 5,2
1713 | DS033480 | 2022-02 | SU | 4,1
1702 | DS033480 | 2022-02 | SU | 4,9
1640 | DS033480 | 2022-02 | B | 5,1
1709 | DS033480 | 2022-02 | SU | 4,9
1821 | DS033480 | 2022-02 | SU | 4,8
1637 | DS033480 | 2022-02 | SU | 4,9
4426 | HF023456 | 2022-01 | M | 2
1636 | DS033480 | 2022-02 | B | 5,8
1621 | DS033480 | 2022-02 | B | 5,1
4426 | HF023457 | 2022-01 | I | 3,5
4426 | HF023457 | 2022-01 | MM | 1
1606 | DS033480 | 2022-02 | B | 5,3
1684 | DS033480 | 2022-02 | SU | 4,6
1609 | DS033480 | 2022-02 | B | 5,4
1705 | DS033480 | 2022-02 | SU | 4,5
4426 | HF023458 | 2022-01 | MM | 1
1646 | DS033480 | 2022-02 | SU | 4,2
1617 | DS033480 | 2022-02 | SU | 4,7
1603 | DS033480 | 2022-02 | B | 5,1
1624 | DS033480 | 2022-02 | B | 5,3
4436 | HF023461 | 2022-01 | MM | 1
1703 | DS033480 | 2022-02 | SO | 6,6
1615 | DS033480 | 2022-02 | SU | 4,8
1604 | DS033480 | 2022-02 | SU | 4,8
1652 | DS033480 | 2022-02 | SU | 4,2
1675 | DS033480 | 2022-02 | SU | 4,3
1620 | DS033480 | 2022-02 | SU | 4,4
1717 | DS033480 | 2022-02 | B | 5,8
1627 | DS033480 | 2022-02 | SU | 4,5
1607 | DS033480 | 2022-02 | SU | 4,4
1626 | DS033480 | 2023-01 | SU | 4,6
1666 | DS033480 | 2023-01 | SU | 4,6
1638 | DS033480 | 2023-02 | SU | 4,6
1712 | DS033480 | 2023-02 | SU | 4,6
4485 | HF023488 | 2023-01 | SU | 4
4424 | HF023488 | 2023-01 | MB | 6
4476 | HF023488 | 2023-01 | MB | 6
4494 | HF023488 | 2023-01 | SU | 4
4449 | HF023488 | 2023-01 | MB | 6
4529 | HF023488 | 2023-01 | B | 5
4467 | HF023488 | 2023-01 | MB | 6
3169 | DV023480 | 2022-02 | SO | 6,7
4638 | HF023462 | 2022-01 | I | 3
4638 | HF023462 | 2022-01 | MM | 1
4488 | HF023488 | 2023-01 | SO | 7
4462 | HF023462 | 2022-01 | I | 3,5
4436 | HF023462 | 2022-01 | MM | 1
3114 | DV023480 | 2022-02 | B | 5,3
3122 | DV023480 | 2022-02 | B | 5,6
3098 | DV023480 | 2022-02 | B | 5,8
4451 | HF023488 | 2023-01 | SU | 4
3162 | DV023480 | 2022-02 | SU | 4,7
3134 | DV023480 | 2022-02 | B | 5,1
3115 | DV023480 | 2023-01 | MB | 6,2
4404 | HF023488 | 2023-01 | MB | 6
3100 | DV023480 | 2023-01 | SU | 4,1
4490 | HF023488 | 2023-01 | MB | 6
3141 | DV023480 | 2023-01 | SU | 4,6
3140 | DV023480 | 2023-01 | B | 5,5
3119 | DV023480 | 2023-01 | SU | 4,1
4492 | HF023488 | 2023-01 | SO | 7
4434 | HF023488 | 2023-01 | MB | 6
4457 | HF023488 | 2023-02 | SU | 4
4462 | HF023463 | 2022-01 | SU | 4,9
4523 | HF023463 | 2022-01 | I | 3
4523 | HF023463 | 2022-01 | NP | x
4422 | HF023488 | 2023-02 | SO | 7
4487 | HF023488 | 2023-02 | SO | 7
4399 | HF023488 | 2023-02 | MB | 6
4460 | HF023488 | 2023-02 | B | 5
4472 | HF023488 | 2023-02 | SU | 4
4496 | HF023486 | 2023-01 | SU | 4,4
4416 | HF023486 | 2023-01 | SU | 4,2
4485 | HF023486 | 2023-01 | SU | 4,8
4424 | HF023486 | 2023-01 | B | 5,1
4476 | HF023486 | 2023-01 | SU | 4,5
4517 | HF023486 | 2023-01 | SU | 4,8
4494 | HF023486 | 2023-01 | SU | 4,4
4437 | HF023486 | 2023-01 | B | 5,5
4515 | HF023486 | 2023-01 | SU | 4,8
4406 | HF023486 | 2023-01 | B | 5,8
4497 | HF023486 | 2023-01 | MB | 6,3
4508 | HF023486 | 2023-01 | B | 5,5
4470 | HF023486 | 2023-01 | B | 5,1
4403 | HF023486 | 2023-01 | SU | 4,9
4431 | HF023486 | 2023-01 | B | 5,7
4467 | HF023486 | 2023-01 | B | 5,7
4488 | HF023486 | 2023-01 | MB | 6,3
1611 | DS033488 | 2023-01 | B | 5
4521 | HF023464 | 2022-01 | M | 2
4462 | HF023464 | 2022-01 | M | 2,3
1704 | DS033488 | 2023-01 | B | 5
4523 | HF023464 | 2022-01 | I | 3
4436 | HF023464 | 2022-01 | MM | 1
4435 | HF023486 | 2023-01 | B | 5,2
4511 | HF023464 | 2022-01 | I | 3,2
4511 | HF023464 | 2022-01 | I | 3,5
4480 | HF023486 | 2023-01 | SU | 4,4
4491 | HF023486 | 2023-01 | SU | 4,7
4404 | HF023486 | 2023-01 | B | 5,9
4448 | HF023486 | 2023-01 | SU | 4,8
4490 | HF023486 | 2023-01 | SU | 4,3
4492 | HF023486 | 2023-01 | MB | 6,1
4420 | HF023486 | 2023-01 | B | 5,5
4464 | HF023486 | 2023-01 | B | 5,3
4472 | HF023486 | 2023-01 | SU | 4,2
4489 | HF023486 | 2023-01 | B | 5,3
4471 | HF023486 | 2023-01 | B | 5,3
4513 | HF023486 | 2023-01 | SU | 4,2
1696 | DS033488 | 2023-01 | B | 5
1640 | DS033488 | 2023-01 | SU | 4
1624 | DS033488 | 2023-01 | MB | 6
1635 | DS033488 | 2023-01 | SU | 4
1703 | DS033488 | 2023-01 | MB | 6
1675 | DS033488 | 2023-02 | MB | 6
1627 | DS033488 | 2023-02 | MB | 6
4477 | HF023486 | 2023-02 | SU | 4,9
1607 | DS033488 | 2023-02 | MB | 6
4487 | HF023486 | 2023-02 | SU | 4,5
4510 | HF023467 | 2022-01 | SU | 4,5
4510 | HF023467 | 2022-01 | I | 3
4445 | HF023486 | 2023-02 | SU | 4,4
4519 | HF023467 | 2022-01 | I | 3,9
4483 | HF023467 | 2022-01 | I | 3,9
4483 | HF023467 | 2022-01 | MM | 1
4457 | HF023467 | 2022-01 | M | 2,4
4521 | HF023467 | 2022-01 | M | 2,4
4468 | HF023467 | 2022-01 | I | 3,5
4468 | HF023467 | 2022-01 | I | 3
4638 | HF023467 | 2022-01 | I | 3,4
3122 | DV023488 | 2023-01 | B | 5
3118 | DV023488 | 2023-01 | MB | 6
4402 | HF023467 | 2022-01 | I | 3,3
4514 | HF023467 | 2022-01 | I | 3
4523 | HF023467 | 2022-01 | I | 3,8
4442 | HF023467 | 2022-01 | SU | 4,9
4442 | HF023467 | 2022-01 | I | 3,5
4414 | HF023486 | 2023-02 | SU | 4,3
4516 | HF023467 | 2022-01 | I | 3,5
4407 | HF023467 | 2022-01 | MM | 1
4407 | HF023467 | 2022-01 | I | 3,4
4445 | HF023467 | 2022-01 | MM | 1
4445 | HF023467 | 2022-01 | I | 3,4
4474 | HF023467 | 2022-01 | I | 3
4474 | HF023467 | 2022-01 | NP | x
4465 | HF023467 | 2022-01 | M | 2
4465 | HF023467 | 2022-01 | I | 3,8
4434 | HF023486 | 2023-02 | B | 5,3
4500 | HF023467 | 2022-01 | I | 3
4428 | HF023486 | 2023-02 | SU | 4,5
4423 | HF023467 | 2022-01 | I | 3,5
4460 | HF023467 | 2022-01 | MM | 1
4460 | HF023467 | 2022-01 | I | 3,6
4429 | HF023467 | 2022-01 | I | 3,4
4450 | HF023467 | 2022-01 | I | 3
4450 | HF023467 | 2022-01 | I | 3,9
4413 | HF023486 | 2023-02 | SU | 4,2
4527 | HF023467 | 2022-01 | I | 3
4527 | HF023467 | 2022-01 | I | 3,5
4432 | HF023467 | 2022-01 | MM | 1,8
4510 | HF023468 | 2022-01 | M | 2,1
4521 | HF023468 | 2022-01 | MM | 1
4529 | HF023468 | 2022-01 | I | 3,2
4422 | HF023468 | 2022-01 | M | 2,1
4495 | HF023468 | 2022-01 | I | 3
4495 | HF023468 | 2022-01 | I | 3,6
4514 | HF023468 | 2022-01 | I | 3
4442 | HF023468 | 2022-01 | I | 3
4442 | HF023468 | 2022-01 | I | 3,6
4397 | HF023468 | 2022-01 | MM | 1
4397 | HF023468 | 2022-01 | I | 3
4516 | HF023468 | 2022-01 | I | 3
4516 | HF023468 | 2022-01 | I | 3,8
4407 | HF023468 | 2022-01 | I | 3
4407 | HF023468 | 2022-01 | MM | 1
4451 | HF023468 | 2022-01 | I | 3,5
4465 | HF023468 | 2022-01 | I | 3
4465 | HF023468 | 2022-01 | I | 3,3
4429 | HF023468 | 2022-01 | I | 3
4432 | HF023468 | 2022-01 | I | 3
4436 | HF023469 | 2022-01 | MM | 1
1678 | DS033488 | 2023-01 | B | 5
4502 | HF023473 | 2022-01 | I | 3
4439 | HF023473 | 2022-01 | I | 3
4449 | HF023473 | 2022-01 | I | 3
4449 | HF023473 | 2022-01 | I | 3,3
1611 | DS033486 | 2023-01 | SU | 4,8
1682 | DS033486 | 2023-01 | B | 5,3
4529 | HF023473 | 2022-01 | I | 3
1659 | DS033486 | 2023-01 | MB | 6,2
1695 | DS033486 | 2023-01 | SU | 4,9
4422 | HF023473 | 2022-01 | I | 3
4422 | HF023473 | 2022-01 | I | 3,3
1622 | DS033486 | 2023-01 | SU | 4,4
1704 | DS033486 | 2023-01 | SU | 4,9
4455 | HF023473 | 2022-01 | MM | 1,5
4470 | HF023473 | 2022-01 | I | 3
1644 | DS033486 | 2023-01 | MB | 6,4
1696 | DS033486 | 2023-01 | SU | 4,5
4505 | HF023473 | 2022-01 | I | 3
1690 | DS033486 | 2023-01 | SU | 4,8
3111 | DV023488 | 2023-01 | B | 5
1713 | DS033486 | 2023-01 | B | 5,1
1702 | DS033486 | 2023-01 | B | 5,5
1661 | DS033486 | 2023-01 | B | 5,1
1709 | DS033486 | 2023-01 | SU | 4,7
1821 | DS033486 | 2023-01 | SU | 4,8
1637 | DS033486 | 2023-01 | B | 5,3
4487 | HF023473 | 2022-01 | I | 3
1636 | DS033486 | 2023-01 | B | 5,6
4435 | HF023473 | 2022-01 | NP | x
1621 | DS033486 | 2023-01 | B | 5,4
4409 | HF023473 | 2022-01 | I | 3
4409 | HF023473 | 2022-01 | I | 3,8
1606 | DS033486 | 2023-01 | MB | 6,3
4399 | HF023473 | 2022-01 | I | 3
4480 | HF023473 | 2022-01 | I | 3
1629 | DS033486 | 2023-01 | MB | 6,2
4446 | HF023473 | 2022-01 | I | 3
1609 | DS033486 | 2023-01 | SU | 4,5
1705 | DS033486 | 2023-01 | SU | 4,3
1646 | DS033486 | 2023-01 | SU | 4,5
1624 | DS033486 | 2023-01 | B | 5,4
1635 | DS033486 | 2023-01 | SU | 4,4
4417 | HF023473 | 2022-01 | I | 3
4472 | HF023473 | 2022-01 | I | 3,8
4472 | HF023473 | 2022-01 | I | 3
1703 | DS033486 | 2023-01 | SO | 6,7
4414 | HF023473 | 2022-01 | I | 3
1615 | DS033486 | 2023-01 | SU | 4,7
4434 | HF023473 | 2022-01 | I | 3
1604 | DS033486 | 2023-01 | SU | 4,8
1652 | DS033486 | 2023-01 | SU | 4,6
1675 | DS033486 | 2023-01 | SU | 4,8
1620 | DS033486 | 2023-01 | SU | 4,6
4413 | HF023473 | 2022-01 | I | 3,3
1627 | DS033486 | 2023-01 | SU | 4,3
1607 | DS033486 | 2023-01 | SU | 4,6
4485 | HF023474 | 2022-01 | I | 3,8
1626 | DS033486 | 2023-02 | SU | 4,7
1640 | DS033486 | 2023-02 | MB | 6,1
1666 | DS033486 | 2023-02 | B | 5,5
4398 | HF023474 | 2022-01 | I | 3,4
4398 | HF023474 | 2022-01 | MM | 1
1719 | DS033486 | 2023-02 | B | 5,7
4439 | HF023474 | 2022-01 | I | 3
4457 | HF023474 | 2022-01 | I | 3
4457 | HF023474 | 2022-01 | I | 3,4
1684 | DS033486 | 2023-02 | SU | 4,3
4494 | HF023474 | 2022-01 | I | 3,9
4449 | HF023474 | 2022-01 | I | 3,8
4449 | HF023474 | 2022-01 | MM | 1
1645 | DS033486 | 2023-02 | B | 5,8
1603 | DS033486 | 2023-02 | SU | 4,8
1655 | DS033486 | 2023-02 | SU | 4,4
4477 | HF023474 | 2022-01 | I | 3
4477 | HF023474 | 2022-01 | I | 3,4
4455 | HF023474 | 2022-01 | I | 3,7
4455 | HF023474 | 2022-01 | MM | 1
4468 | HF023474 | 2022-01 | M | 2,3
4403 | HF023474 | 2022-01 | I | 3,9
4523 | HF023467 | 2022-01 | SU | 4
4421 | HF023474 | 2022-01 | M | 2,8
4452 | HF023474 | 2022-01 | I | 3
4431 | HF023474 | 2022-01 | I | 3
4429 | HF023467 | 2022-01 | SU | 4
4402 | HF023474 | 2022-01 | I | 3,7
4523 | HF023474 | 2022-01 | M | 2,2
3169 | DV023486 | 2023-01 | SO | 6,5
3114 | DV023486 | 2023-01 | B | 5,1
4487 | HF023474 | 2022-01 | I | 3
3122 | DV023486 | 2023-01 | SU | 4,9
3098 | DV023486 | 2023-01 | B | 5,2
4409 | HF023474 | 2022-01 | NP | x
3118 | DV023486 | 2023-01 | SO | 6,8
4399 | HF023474 | 2022-01 | I | 3,7
3162 | DV023486 | 2023-01 | SU | 4,7
3134 | DV023486 | 2023-01 | B | 5,4
4404 | HF023474 | 2022-01 | I | 3,5
4446 | HF023474 | 2022-01 | I | 3,5
3115 | DV023486 | 2023-02 | B | 5,8
3132 | DV023486 | 2023-02 | SU | 4,3
4492 | HF023474 | 2022-01 | I | 3
4500 | HF023474 | 2022-01 | I | 3
4423 | HF023474 | 2022-01 | I | 3
4423 | HF023474 | 2022-01 | I | 3,2
4430 | HF023474 | 2022-01 | I | 3,1
4430 | HF023474 | 2022-01 | I | 3
3100 | DV023486 | 2023-02 | B | 5,5
3168 | DV023486 | 2023-02 | SU | 4,4
4464 | HF023474 | 2022-01 | I | 3
4417 | HF023474 | 2022-01 | I | 3
4417 | HF023474 | 2022-01 | I | 3,4
3141 | DV023486 | 2023-02 | SU | 4,3
4450 | HF023474 | 2022-01 | I | 3
4450 | HF023474 | 2022-01 | I | 3,5
4414 | HF023474 | 2022-01 | MM | 1
4414 | HF023474 | 2022-01 | I | 3,3
4501 | HF023474 | 2022-01 | MM | 1
4501 | HF023474 | 2022-01 | I | 3,5
4527 | HF023474 | 2022-01 | I | 3,8
4527 | HF023474 | 2022-01 | I | 3
4428 | HF023474 | 2022-01 | I | 3
4484 | HF023474 | 2022-01 | I | 3
4484 | HF023474 | 2022-01 | I | 3,1
3140 | DV023486 | 2023-02 | B | 5,5
3119 | DV023486 | 2023-02 | SU | 4,3
4413 | HF023474 | 2022-01 | I | 3
4513 | HF023474 | 2022-01 | I | 3,8
4496 | HF023475 | 2022-01 | I | 3,5
4510 | HF023475 | 2022-01 | MM | 1
4510 | HF023475 | 2022-01 | I | 3
4496 | HF024442 | 2023-02 | B | 5,1
4416 | HF024442 | 2023-02 | B | 5,8
4485 | HF024442 | 2023-02 | SU | 4,2
4521 | HF023475 | 2022-01 | MM | 1,4
4424 | HF024442 | 2023-02 | B | 5,2
4476 | HF024442 | 2023-02 | B | 5,8
4517 | HF024442 | 2023-02 | B | 5,3
4483 | HF024442 | 2023-02 | B | 5,6
4494 | HF024442 | 2023-02 | SU | 4,8
4437 | HF024442 | 2023-02 | B | 5,6
4455 | HF023475 | 2022-01 | I | 3,6
4455 | HF023475 | 2022-01 | MM | 1
4515 | HF024442 | 2023-02 | B | 5,4
4468 | HF023475 | 2022-01 | I | 3
4406 | HF024442 | 2023-02 | SO | 6,9
4497 | HF024442 | 2023-02 | B | 5,6
4508 | HF024442 | 2023-02 | SU | 4,3
4470 | HF024442 | 2023-02 | SO | 6,7
4421 | HF023475 | 2022-01 | I | 3
4505 | HF024442 | 2023-02 | B | 5,4
4431 | HF024442 | 2023-02 | B | 5,5
4467 | HF024442 | 2023-02 | MB | 6,1
4488 | HF024442 | 2023-02 | MB | 6,1
4533 | HF024442 | 2023-02 | B | 5,5
4514 | HF023475 | 2022-01 | I | 3
4514 | HF023475 | 2022-01 | I | 3,8
4442 | HF023475 | 2022-01 | SU | 4,4
4397 | HF023475 | 2022-01 | I | 3,5
4480 | HF024442 | 2023-02 | B | 5,1
4491 | HF024442 | 2023-02 | B | 5,5
4407 | HF023475 | 2022-01 | MM | 1
4407 | HF023475 | 2022-01 | NP | x
4404 | HF024442 | 2023-02 | MB | 6,1
4448 | HF024442 | 2023-02 | SU | 4,9
4490 | HF024442 | 2023-02 | B | 5,1
4445 | HF023475 | 2022-01 | I | 3,5
4492 | HF024442 | 2023-02 | MB | 6,3
4420 | HF024442 | 2023-02 | B | 5,5
4399 | HF023475 | 2022-01 | M | 2
4472 | HF024442 | 2023-02 | SU | 4,4
4489 | HF024442 | 2023-02 | MB | 6,3
4471 | HF024442 | 2023-02 | B | 5,7
4513 | HF024442 | 2023-02 | SU | 4,5
4474 | HF023475 | 2022-01 | NP | x
4429 | HF023475 | 2022-01 | SU | 4,8
4414 | HF023475 | 2022-01 | NP | x
4501 | HF023475 | 2022-01 | I | 3,5
4432 | HF023475 | 2022-01 | SU | 4,1
1611 | DS034442 | 2023-02 | SU | 4,4
1682 | DS034442 | 2023-02 | SU | 4,8
1659 | DS034442 | 2023-02 | SU | 4,5
1622 | DS034442 | 2023-02 | SU | 4,5
1704 | DS034442 | 2023-02 | SU | 4,8
1644 | DS034442 | 2023-02 | SU | 4,9
4485 | HF023467 | 2021-02 | B | 5
4418 | HF023476 | 2022-01 | I | 3,4
1713 | DS034442 | 2023-02 | SU | 4,9
4502 | HF023476 | 2022-01 | I | 3
1661 | DS034442 | 2023-02 | SU | 4,7
1821 | DS034442 | 2023-02 | SU | 4,3
1637 | DS034442 | 2023-02 | SU | 4,5
4422 | HF023467 | 2021-02 | SU | 4
1621 | DS034442 | 2023-02 | B | 5,1
4510 | HF023476 | 2022-01 | M | 2
4470 | HF023467 | 2021-02 | MB | 6
1680 | DS034442 | 2023-02 | B | 5,4
1705 | DS034442 | 2023-02 | SU | 4,5
1617 | DS034442 | 2023-02 | SU | 4,4
1624 | DS034442 | 2023-02 | B | 5,4
4483 | HF023476 | 2022-01 | I | 3,9
1635 | DS034442 | 2023-02 | SU | 4,4
1703 | DS034442 | 2023-02 | B | 5,5
1604 | DS034442 | 2023-02 | B | 5,8
4494 | HF023476 | 2022-01 | I | 3
1652 | DS034442 | 2023-02 | SU | 4,5
1675 | DS034442 | 2023-02 | SU | 4,3
4521 | HF023476 | 2022-01 | M | 2,6
1620 | DS034442 | 2023-02 | SU | 4,4
1613 | DS034442 | 2023-02 | SU | 4,5
1627 | DS034442 | 2023-02 | SU | 4,3
1607 | DS034442 | 2023-02 | SU | 4,5
4455 | HF023476 | 2022-01 | NP | x
4455 | HF023476 | 2022-01 | MM | 1
4487 | HF023467 | 2021-02 | MB | 6
4638 | HF023476 | 2022-01 | I | 3,3
4638 | HF023476 | 2022-01 | I | 3
4421 | HF023476 | 2022-01 | M | 2,2
3169 | DV024442 | 2023-02 | MB | 6,1
3114 | DV024442 | 2023-02 | B | 5,9
3122 | DV024442 | 2023-02 | B | 5,6
4480 | HF023467 | 2021-02 | SU | 4
3118 | DV024442 | 2023-02 | MB | 6,3
3162 | DV024442 | 2023-02 | B | 5,9
4402 | HF023476 | 2022-01 | I | 3,8
3134 | DV024442 | 2023-02 | B | 5,3
4514 | HF023476 | 2022-01 | I | 3,5
4417 | HF023467 | 2021-02 | SU | 4
4442 | HF023476 | 2022-01 | I | 3,5
4397 | HF023476 | 2022-01 | I | 3,5
4428 | HF023467 | 2021-02 | SU | 4
4407 | HF023476 | 2022-01 | I | 3,8
4407 | HF023476 | 2022-01 | MM | 1
4445 | HF023476 | 2022-01 | I | 3,8
4409 | HF023476 | 2022-01 | I | 3
4409 | HF023476 | 2022-01 | NP | x
4471 | HF023467 | 2021-02 | MB | 6
4446 | HF023476 | 2022-01 | I | 3,8
4474 | HF023476 | 2022-01 | I | 3,8
4519 | HF023467 | 2022-01 | SU | 4
4638 | HF023467 | 2022-01 | SU | 4
4500 | HF023476 | 2022-01 | I | 3,6
4460 | HF023476 | 2022-01 | I | 3,5
4430 | HF023476 | 2022-01 | I | 3,8
4402 | HF023467 | 2022-01 | SU | 4
4451 | HF023467 | 2022-01 | SU | 4
4511 | HF023467 | 2022-02 | SU | 4
4417 | HF023476 | 2022-01 | I | 3,5
4429 | HF023476 | 2022-01 | SU | 4,4
4517 | HF023488 | 2023-01 | MB | 6,4
4450 | HF023476 | 2022-01 | I | 3,7
4437 | HF023488 | 2023-01 | SO | 6,7
4501 | HF023476 | 2022-01 | I | 3,6
4527 | HF023476 | 2022-01 | I | 3,5
4515 | HF023488 | 2023-01 | SO | 6,7
4406 | HF023488 | 2023-01 | MB | 6,2
4477 | HF023488 | 2023-01 | B | 5,2
4484 | HF023476 | 2022-01 | I | 3,7
4432 | HF023476 | 2022-01 | B | 5,5
4432 | HF023476 | 2022-01 | I | 3,4
4497 | HF023488 | 2023-01 | SO | 6,7
4508 | HF023488 | 2023-01 | B | 5,6
4470 | HF023488 | 2023-01 | B | 5,5
4505 | HF023488 | 2023-01 | MB | 6,4
4431 | HF023488 | 2023-01 | MB | 6,2
4402 | HF023488 | 2023-01 | SU | 4,7
4533 | HF023488 | 2023-01 | B | 5,2
4435 | HF023488 | 2023-01 | SU | 4,9
4409 | HF023488 | 2023-01 | SU | 4,9
4491 | HF023488 | 2023-01 | SU | 4,8
4446 | HF023488 | 2023-01 | B | 5,6
4448 | HF023488 | 2023-01 | MB | 6,4
4443 | HF023467 | 2023-01 | SU | 4
4420 | HF023488 | 2023-01 | B | 5,9
4464 | HF023488 | 2023-01 | MB | 6,3
4450 | HF023488 | 2023-01 | SU | 4,9
4414 | HF023488 | 2023-01 | SU | 4,6
4428 | HF023488 | 2023-01 | MB | 6,4
4489 | HF023488 | 2023-01 | MB | 6,1
4471 | HF023488 | 2023-01 | B | 5,9
4413 | HF023488 | 2023-01 | B | 5,3
4502 | HF023488 | 2023-02 | SO | 6,7
4468 | HF023467 | 2023-02 | SU | 4
4496 | HF023488 | 2023-02 | B | 5,7
4416 | HF023488 | 2023-02 | B | 5,5
4407 | HF023467 | 2023-02 | SU | 4
4519 | HF023488 | 2023-02 | SU | 4,5
4398 | HF023488 | 2023-02 | SU | 4,9
4468 | HF023488 | 2023-02 | B | 5,1
4403 | HF023488 | 2023-02 | SO | 6,7
4421 | HF023488 | 2023-02 | SU | 4,4
4452 | HF023488 | 2023-02 | MB | 6,4
4397 | HF023488 | 2023-02 | SU | 4,8
4480 | HF023488 | 2023-02 | B | 5,6
4474 | HF023488 | 2023-02 | SU | 4,6
4465 | HF023488 | 2023-02 | B | 5,7
4500 | HF023488 | 2023-02 | MB | 6,1
4430 | HF023488 | 2023-02 | SU | 4,8
4443 | HF023488 | 2023-02 | SU | 4,8
4513 | HF023488 | 2023-02 | SO | 6,7
1696 | DS033467 | 2021-02 | SU | 4
1606 | DS033467 | 2021-02 | B | 5
1705 | DS033467 | 2021-02 | B | 5
1617 | DS033467 | 2021-02 | MB | 6
1624 | DS033467 | 2021-02 | B | 5
1671 | DS033467 | 2021-02 | MB | 6
1652 | DS033467 | 2021-02 | SU | 4
1693 | DS033467 | 2022-02 | B | 5
4462 | HF023977 | 2022-01 | SO | 6,5
1626 | DS033488 | 2022-02 | MB | 6,3
1671 | DS033488 | 2022-02 | B | 5,4
1682 | DS033488 | 2023-01 | SU | 4,8
1659 | DS033488 | 2023-01 | SU | 4,7
1644 | DS033488 | 2023-01 | B | 5,7
1690 | DS033488 | 2023-01 | SU | 4,1
4426 | HF024002 | 2022-01 | MM | 1
1713 | DS033488 | 2023-01 | B | 5,1
4436 | HF024090 | 2022-01 | I | 3,8
1702 | DS033488 | 2023-01 | B | 5,2
1709 | DS033488 | 2023-01 | SU | 4,7
1821 | DS033488 | 2023-01 | SU | 4,8
1666 | DS033488 | 2023-01 | SU | 4,5
1637 | DS033488 | 2023-01 | B | 5,2
1636 | DS033488 | 2023-01 | B | 5,5
1606 | DS033488 | 2023-01 | SU | 4,9
1629 | DS033488 | 2023-01 | B | 5,7
1684 | DS033488 | 2023-01 | SU | 4,6
1631 | DS033467 | 2023-02 | B | 5
1680 | DS033488 | 2023-01 | B | 5,1
1609 | DS033488 | 2023-01 | SU | 4,4
1705 | DS033488 | 2023-01 | B | 5,6
1646 | DS033488 | 2023-01 | SU | 4,5
1617 | DS033488 | 2023-01 | SU | 4,6
1603 | DS033488 | 2023-01 | SU | 4,5
1615 | DS033488 | 2023-01 | SU | 4,3
1604 | DS033488 | 2023-01 | SU | 4,9
1652 | DS033488 | 2023-01 | SU | 4,8
1655 | DS033488 | 2023-01 | SU | 4,6
1717 | DS033488 | 2023-01 | B | 5,4
1695 | DS033488 | 2023-02 | MB | 6,1
1622 | DS033488 | 2023-02 | MB | 6,1
1673 | DS033488 | 2023-02 | B | 5,6
1661 | DS033488 | 2023-02 | B | 5,6
1621 | DS033488 | 2023-02 | B | 5,6
1665 | DS033488 | 2023-02 | B | 5,8
1719 | DS033488 | 2023-02 | B | 5,6
1645 | DS033488 | 2023-02 | MB | 6,1
1620 | DS033488 | 2023-02 | B | 5,6
1613 | DS033488 | 2023-02 | B | 5,8
1663 | DS033488 | 2023-02 | B | 5,8
3115 | DV023488 | 2022-02 | B | 5,9
3124 | DV023488 | 2022-02 | MB | 6,1
3169 | DV023488 | 2023-01 | MB | 6,4
3168 | DV023488 | 2023-01 | SU | 4,8
3114 | DV023488 | 2023-01 | B | 5,7
3141 | DV023488 | 2023-01 | SU | 4,6
3140 | DV023488 | 2023-01 | B | 5,2
3098 | DV023488 | 2023-01 | MB | 6,2
3162 | DV023488 | 2023-01 | MB | 6,1
3134 | DV023488 | 2023-01 | B | 5,2
3132 | DV023488 | 2023-02 | MB | 6,2
3100 | DV023488 | 2023-02 | B | 5,5
3119 | DV023488 | 2023-02 | MB | 6,2
4418 | HF024092 | 2022-01 | MM | 1
4638 | HF024092 | 2022-01 | MM | 1
3115 | DV023467 | 2021-02 | MB | 6
4501 | HF024092 | 2022-01 | MM | 1
4432 | HF024092 | 2022-01 | I | 3
3134 | DV023467 | 2021-02 | MB | 6
4474 | HF024093 | 2022-01 | I | 3,8
4432 | HF024093 | 2022-01 | MM | 1
4493 | HF023467 | 2021-02 | B | 5,5
4502 | HF023467 | 2021-02 | SU | 4,5
4496 | HF023467 | 2021-02 | SU | 4,1
